Syntax version=4
Sun Jul 23 22:56:50 2017
Starting process (3914065 clocks per sec)

LogRawData=false
VarHeader=1
D:		ang_acc	Acc_data[0]	Gyro_data[0]	state_vector[0]	w_rad	state_vector[1]	state_vector[2]	state_vector[3]	switch_flag
D:	time(ms)	(0x20003da0,6)	(0x20003dc4,6)	(0x20003dd0,6)	(0x20003d8c,6)	(0x20003d88,6)	(0x20003d90,6)	(0x20003d94,6)	(0x20003d98,6)	(0x20003da4,0)
D:	7481.80	0.000000	23.485001	-8.067500	-1.020409	1.104373	8.067500	0.000000	0.954176	1
D:	7482.81	0.000000	23.485001	-6.693750	-1.020409	1.104373	8.067500	0.000000	0.954176	1
D:	7483.81	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7484.81	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7485.84	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7486.86	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7487.84	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7488.81	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7489.79	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7490.80	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7491.79	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7492.80	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7493.80	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7494.83	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7495.83	0.000000	23.485001	-6.693750	-1.020409	1.101138	6.693750	0.000000	1.104373	1
D:	7496.81	0.000000	31.354000	-6.693750	-1.106694	1.101138	6.693750	0.000000	1.104373	1
D:	7497.79	0.000000	31.354000	-6.693750	-1.106694	1.101138	6.693750	0.000000	1.104373	1
D:	7498.80	0.000000	31.354000	-6.693750	-1.106694	1.101138	6.693750	0.000000	1.104373	1
D:	7499.79	0.000000	31.354000	-6.816250	-1.106694	1.101138	6.693750	0.000000	1.104373	1
D:	7500.80	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7501.81	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7502.79	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7503.80	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7504.81	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7505.79	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7506.80	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7507.79	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7508.80	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7509.80	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7510.80	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7511.80	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7512.81	0.000000	31.354000	-6.816250	-1.106694	1.095491	6.816250	0.000000	1.101138	1
D:	7513.79	0.000000	24.888000	-6.816250	11.498234	1.095491	6.816250	0.000000	1.101138	1
D:	7514.80	0.000000	24.888000	-6.816250	11.498234	1.095491	6.816250	0.000000	1.101138	1
D:	7515.80	0.000000	24.888000	-6.816250	11.498234	1.095491	6.816250	0.000000	1.101138	1
D:	7516.93	0.000000	24.888000	2.047500	11.498234	1.095491	6.816250	0.000000	1.101138	1
D:	7518.01	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7519.11	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7520.26	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7521.35	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7522.42	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7523.49	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7524.57	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7525.67	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7526.74	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7527.84	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7528.94	0.000000	24.888000	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7530.02	0.000000	50.935001	2.047500	11.498234	1.483430	-2.047500	0.000000	1.095491	1
D:	7531.10	0.000000	50.935001	2.047500	3.400129	1.483430	-2.047500	0.000000	1.095491	1
D:	7532.27	0.000000	50.935001	2.047500	3.400129	1.483430	-2.047500	0.000000	1.095491	1
D:	7533.41	0.000000	50.935001	2.047500	3.400129	1.483430	-2.047500	0.000000	1.095491	1
D:	7534.51	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7535.59	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7536.68	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7537.79	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7538.89	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7539.99	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7541.06	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7542.16	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7543.42	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7544.53	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7545.69	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7546.81	0.000000	50.935001	5.941250	3.400129	1.574470	-5.941250	0.000000	1.483430	1
D:	7547.90	0.000000	35.501999	5.941250	-4.129315	1.574470	-5.941250	0.000000	1.483430	1
D:	7548.99	0.000000	35.501999	5.941250	-4.129315	1.574470	-5.941250	0.000000	1.483430	1
D:	7550.06	0.000000	35.501999	5.941250	-4.129315	1.574470	-5.941250	0.000000	1.483430	1
D:	7551.16	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7552.28	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7553.41	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7554.51	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7555.59	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7556.67	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7557.75	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7558.86	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7559.94	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7561.04	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7562.11	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7563.27	0.000000	35.501999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7564.42	0.000000	96.806999	4.646250	-4.129315	1.411973	-4.646250	0.000000	1.574470	1
D:	7565.49	0.000000	96.806999	4.646250	7.376463	1.411973	-4.646250	0.000000	1.574470	1
D:	7566.58	0.000000	96.806999	4.646250	7.376463	1.411973	-4.646250	0.000000	1.574470	1
D:	7567.65	0.000000	96.806999	8.216250	7.376463	1.411973	-4.646250	0.000000	1.574470	1
D:	7568.80	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7569.90	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7570.97	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7572.07	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7573.16	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7574.27	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7575.40	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7576.56	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7577.60	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7578.59	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7579.59	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7580.59	0.000000	96.806999	8.216250	7.376463	1.629525	-8.216250	0.000000	1.411973	1
D:	7581.59	0.000000	30.805000	8.216250	5.620745	1.629525	-8.216250	0.000000	1.411973	1
D:	7582.59	0.000000	30.805000	8.216250	5.620745	1.629525	-8.216250	0.000000	1.411973	1
D:	7583.69	0.000000	30.805000	8.216250	5.620745	1.629525	-8.216250	0.000000	1.411973	1
D:	7584.68	0.000000	30.805000	7.831250	5.620745	1.629525	-8.216250	0.000000	1.411973	1
D:	7585.68	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7586.68	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7587.67	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7588.67	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7589.67	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7590.67	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7591.67	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7592.67	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7593.71	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7594.71	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7595.71	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7596.71	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7597.73	0.000000	30.805000	7.831250	5.620745	1.788512	-7.831250	0.000000	1.629525	1
D:	7598.73	0.000000	50.264000	7.831250	2.382346	1.788512	-7.831250	0.000000	1.629525	1
D:	7599.73	0.000000	50.264000	7.831250	2.382346	1.788512	-7.831250	0.000000	1.629525	1
D:	7600.73	0.000000	50.264000	7.831250	2.382346	1.788512	-7.831250	0.000000	1.629525	1
D:	7601.71	0.000000	50.264000	9.633750	2.382346	1.788512	-7.831250	0.000000	1.629525	1
D:	7602.69	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7603.68	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7604.68	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7605.68	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7606.69	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7607.68	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7608.69	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7609.67	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7610.67	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7611.67	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7612.68	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7613.67	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7614.68	0.000000	50.264000	9.633750	2.382346	1.827640	-9.633750	0.000000	1.788512	1
D:	7615.67	0.000000	79.666000	9.633750	11.802332	1.827640	-9.633750	0.000000	1.788512	1
D:	7616.68	0.000000	79.666000	9.633750	11.802332	1.827640	-9.633750	0.000000	1.788512	1
D:	7617.68	0.000000	79.666000	9.633750	11.802332	1.827640	-9.633750	0.000000	1.788512	1
D:	7618.68	0.000000	79.666000	14.708750	11.802332	1.827640	-9.633750	0.000000	1.788512	1
D:	7619.68	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7620.69	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7621.67	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7622.68	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7623.68	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7624.68	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7625.68	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7626.68	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7627.67	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7628.68	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7629.67	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7630.67	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7631.67	0.000000	79.666000	14.708750	11.802332	2.168110	-14.708750	0.000000	1.827640	1
D:	7632.67	0.000000	24.278000	14.708750	2.479043	2.168110	-14.708750	0.000000	1.827640	1
D:	7633.67	0.000000	24.278000	14.708750	2.479043	2.168110	-14.708750	0.000000	1.827640	1
D:	7634.67	0.000000	24.278000	14.708750	2.479043	2.168110	-14.708750	0.000000	1.827640	1
D:	7635.68	0.000000	24.278000	14.901250	2.479043	2.168110	-14.708750	0.000000	1.827640	1
D:	7636.67	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7637.75	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7638.81	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7639.89	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7641.17	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7642.35	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7643.43	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7644.68	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7645.85	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7646.99	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7648.28	0.000000	24.278000	14.901250	2.479043	2.186527	-14.901250	0.000000	2.168110	1
D:	7649.46	0.000000	60.938999	14.901250	3.139086	2.186527	-14.901250	0.000000	2.168110	1
D:	7650.59	0.000000	60.938999	14.901250	3.139086	2.186527	-14.901250	0.000000	2.168110	1
D:	7651.71	0.000000	60.938999	14.901250	3.139086	2.186527	-14.901250	0.000000	2.168110	1
D:	7652.83	0.000000	60.938999	22.093750	3.139086	2.186527	-14.901250	0.000000	2.186527	1
D:	7653.93	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7655.10	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7656.35	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7657.46	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7658.57	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7659.70	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7660.87	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7662.00	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7663.15	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7664.27	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7665.41	0.000000	60.938999	22.093750	3.139086	2.194432	-22.093750	0.000000	2.186527	1
D:	7666.52	0.000000	25.986000	22.093750	5.213505	2.194432	-22.093750	0.000000	2.186527	1
D:	7667.59	0.000000	25.986000	22.093750	5.213505	2.194432	-22.093750	0.000000	2.186527	1
D:	7668.60	0.000000	25.986000	22.093750	5.213505	2.194432	-22.093750	0.000000	2.186527	1
D:	7669.61	0.000000	25.986000	28.700001	5.213505	2.194432	-22.093750	0.000000	2.186527	1
D:	7670.65	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7671.68	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7672.69	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7673.69	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7674.69	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7675.70	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7676.72	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7677.74	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7678.74	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7679.76	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7680.78	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7681.79	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7682.82	0.000000	25.986000	28.700001	5.213505	2.243295	-28.700001	0.000000	2.194432	1
D:	7683.82	0.000000	26.840000	28.700001	-0.100714	2.243295	-28.700001	0.000000	2.194432	1
D:	7684.82	0.000000	26.840000	28.700001	-0.100714	2.243295	-28.700001	0.000000	2.194432	1
D:	7685.82	0.000000	26.840000	28.700001	-0.100714	2.243295	-28.700001	0.000000	2.194432	1
D:	7686.82	0.000000	26.840000	22.723749	-0.100714	2.243295	-28.700001	0.000000	2.243295	1
D:	7687.81	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7688.84	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7689.86	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7690.93	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7691.95	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7692.95	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7693.94	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7694.96	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7695.96	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7696.99	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7697.99	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7698.99	0.000000	26.840000	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7699.99	0.000000	10.065001	22.723749	-0.100714	2.136627	-22.723749	0.000000	2.243295	1
D:	7700.98	0.000000	10.065001	22.723749	1.478756	2.136627	-22.723749	0.000000	2.243295	1
D:	7702.03	0.000000	10.065001	22.723749	1.478756	2.136627	-22.723749	0.000000	2.243295	1
D:	7703.04	0.000000	10.065001	22.723749	1.478756	2.136627	-22.723749	0.000000	2.243295	1
D:	7704.04	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7705.04	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7706.09	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7707.11	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7708.24	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7709.31	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7710.35	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7711.44	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7712.45	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7713.48	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7714.51	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7715.52	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7716.52	0.000000	10.065001	20.615000	1.478756	2.094084	-20.615000	0.000000	2.136627	1
D:	7717.52	0.000000	31.781000	20.615000	4.411067	2.094084	-20.615000	0.000000	2.136627	1
D:	7718.52	0.000000	31.781000	20.615000	4.411067	2.094084	-20.615000	0.000000	2.136627	1
D:	7719.53	0.000000	31.781000	20.615000	4.411067	2.094084	-20.615000	0.000000	2.136627	1
D:	7720.54	0.000000	31.781000	23.344999	4.411067	2.094084	-20.615000	0.000000	2.136627	1
D:	7721.57	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7722.58	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7723.61	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7724.62	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7725.65	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7726.65	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7727.63	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7728.63	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7729.62	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7730.61	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7731.59	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7732.58	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7733.59	0.000000	31.781000	23.344999	4.411067	2.139974	-23.344999	0.000000	2.094084	1
D:	7734.60	0.000000	-1.830000	23.344999	-0.710549	2.139974	-23.344999	0.000000	2.094084	1
D:	7735.58	0.000000	-1.830000	23.344999	-0.710549	2.139974	-23.344999	0.000000	2.094084	1
D:	7736.62	0.000000	-1.830000	23.344999	-0.710549	2.139974	-23.344999	0.000000	2.094084	1
D:	7737.59	0.000000	-1.830000	22.338751	-0.710549	2.139974	-23.344999	0.000000	2.094084	1
D:	7738.60	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7739.58	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7740.58	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7741.59	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7742.60	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7743.58	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7744.59	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7745.58	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7746.58	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7747.55	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7748.56	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7749.58	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7750.60	0.000000	-1.830000	22.338751	-0.710549	2.013971	-22.338751	0.000000	2.139974	1
D:	7751.58	0.000000	16.104000	22.338751	-2.764380	2.013971	-22.338751	0.000000	2.139974	1
D:	7752.61	0.000000	16.104000	22.338751	-2.764380	2.013971	-22.338751	0.000000	2.139974	1
D:	7753.60	0.000000	16.104000	22.338751	-2.764380	2.013971	-22.338751	0.000000	2.139974	1
D:	7754.60	0.000000	16.104000	16.764999	-2.764380	2.013971	-22.338751	0.000000	2.139974	1
D:	7755.59	0.000000	16.104000	16.764999	-2.764380	1.842837	-16.764999	0.000000	2.013971	1
D:	7756.57	0.000000	16.104000	16.764999	-2.764380	1.842837	-16.764999	0.000000	2.013971	1
D:	7757.54	0.000000	16.104000	16.764999	-2.764380	1.842837	-16.764999	0.000000	2.013971	1
D:	7758.55	0.000000	16.104000	16.764999	-2.764380	1.842837	-16.764999	0.000000	2.013971	1
